Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key,Profit Margin,Customer Segment,Stock Item,Color,City,State Province,Customer
54761,87633,0,0,184,2013-11-22,11/23/2013,84,16859,Developer joke mug - when your hammer is C++ (White),Each,3,13.0,15,39.0,5.85,25.5,44.85,3,0,11,0.568561872909699,Standard,Developer joke mug - when your hammer is C++ (White),White,Meadowdale,Washington,Unknown
55120,72894,0,0,196,2013-11-25,11/26/2013,93,16968,DBA joke mug - I will get you in order (White),Each,3,13.0,15,39.0,5.85,25.5,44.85,3,0,11,0.568561872909699,Standard,DBA joke mug - I will get you in order (White),White,Port Chilkoot,Alaska,Unknown
55827,72646,0,0,196,2013-11-28,11/29/2013,90,17188,DBA joke mug - I will get you in order (White),Each,3,13.0,15,39.0,5.85,25.5,44.85,3,0,11,0.568561872909699,Standard,DBA joke mug - I will get you in order (White),White,Biorka,Alaska,Unknown
56107,91464,0,0,167,2013-12-02,12/3/2013,91,17277,IT joke mug - keyboard not found … press F1 to continue (Black),Each,3,13.0,15,39.0,5.85,25.5,44.85,3,0,11,0.568561872909699,Standard,IT joke mug - keyboard not found … press F1 to continue (Black),Black,Venersborg,Washington,Unknown
57714,47741,0,0,176,2013-12-10,12/11/2013,91,17770,Developer joke mug - there are 10 types of people in the world (White),Each,3,13.0,15,39.0,5.85,25.5,44.85,3,0,11,0.568561872909699,Standard,Developer joke mug - there are 10 types of people in the world (White),White,Twin Peaks,California,Unknown
57983,89925,0,0,181,2013-12-13,12/14/2013,93,17861,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,3,13.0,15,39.0,5.85,25.5,44.85,3,0,11,0.568561872909699,Standard,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Cave Junction,Oregon,Unknown
58293,47757,0,0,199,2013-12-16,12/17/2013,90,17957,DBA joke mug - you might be a DBA if (Black),Each,3,13.0,15,39.0,5.85,25.5,44.85,3,0,11,0.568561872909699,Standard,DBA joke mug - you might be a DBA if (Black),Black,Valley View Park,California,Unknown
59564,87481,0,0,195,2013-12-24,12/25/2013,94,18349,DBA joke mug - I will get you in order (Black),Each,3,13.0,15,39.0,5.85,25.5,44.85,3,0,11,0.568561872909699,Standard,DBA joke mug - I will get you in order (Black),Black,Harbour Pointe,Washington,Unknown
60630,47757,0,0,187,2013-12-30,12/31/2013,83,18667,Developer joke mug - that's a hardware problem (Black),Each,3,13.0,15,39.0,5.85,25.5,44.85,3,0,11,0.568561872909699,Standard,Developer joke mug - that's a hardware problem (Black),Black,Valley View Park,California,Unknown
51466,48851,0,0,197,2013-11-04,11/5/2013,81,15867,DBA joke mug - it depends (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - it depends (Black),Black,Bombay Beach,California,Unknown
54806,72709,0,0,166,2013-11-22,11/23/2013,89,16873,IT joke mug - that behavior is by design (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,IT joke mug - that behavior is by design (White),White,Ekwok,Alaska,Unknown
57044,76936,0,0,165,2013-12-06,12/7/2013,86,17564,IT joke mug - that behavior is by design (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,IT joke mug - that behavior is by design (Black),Black,Newberg,Oregon,Unknown
57344,72646,0,0,203,2013-12-09,12/10/2013,94,17658,DBA joke mug - mind if I join you? (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - mind if I join you? (Black),Black,Biorka,Alaska,Unknown
57917,47692,0,0,198,2013-12-12,12/13/2013,86,17838,DBA joke mug - it depends (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - it depends (White),White,Termo,California,Unknown
59265,72646,0,0,193,2013-12-21,12/22/2013,81,18254,DBA joke mug - SELECT caffeine FROM mug (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,DBA joke mug - SELECT caffeine FROM mug (Black),Black,Biorka,Alaska,Unknown
60383,66176,0,0,176,2013-12-27,12/28/2013,91,18590,Developer joke mug - there are 10 types of people in the world (White),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - there are 10 types of people in the world (White),White,Yerington,Nevada,Unknown
60502,41568,0,0,187,2013-12-30,12/31/2013,94,18628,Developer joke mug - that's a hardware problem (Black),Each,1,13.0,15,13.0,1.95,8.5,14.95,1,0,11,0.5685618729096991,Standard,Developer joke mug - that's a hardware problem (Black),Black,Lompoc,California,Unknown
49399,66176,0,0,216,2013-10-22,10/23/2013,39,15226,USB food flash drive - sushi roll,Each,6,32.0,15,192.0,28.8,120.0,220.8,6,0,11,0.5434782608695652,Standard,USB food flash drive - sushi roll,,Yerington,Nevada,Unknown
49400,66176,0,0,97,2013-10-22,10/23/2013,39,15226,Ogre battery-powered slippers (Green) M,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,0.6521739130434783,Standard,Ogre battery-powered slippers (Green) M,,Yerington,Nevada,Unknown
49371,48937,0,0,49,2013-10-22,10/23/2013,83,15218,32 mm Anti static bubble wrap (Blue) 10m,Each,80,32.0,15,2560.0,384.0,1280.0,2944.0,80,0,11,0.43478260869565216,Medium,32 mm Anti static bubble wrap (Blue) 10m,Blue,Caruthers,California,Unknown
49583,87481,0,0,49,2013-10-23,10/24/2013,81,15281,32 mm Anti static bubble wrap (Blue) 10m,Each,90,32.0,15,2880.0,432.0,1440.0,3312.0,90,0,11,0.43478260869565216,Medium,32 mm Anti static bubble wrap (Blue) 10m,Blue,Harbour Pointe,Washington,Unknown
49533,89925,0,0,214,2013-10-23,10/24/2013,85,15267,USB food flash drive - hot dog,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,0.5434782608695652,Standard,USB food flash drive - hot dog,,Cave Junction,Oregon,Unknown
49618,87481,0,0,83,2013-10-24,10/25/2013,19,15295,Animal with big feet slippers (Brown) XL,Each,6,32.0,15,192.0,28.8,141.0,220.8,6,0,11,0.6385869565217391,Standard,Animal with big feet slippers (Brown) XL,,Harbour Pointe,Washington,Unknown
49621,87481,0,0,215,2013-10-24,10/25/2013,19,15295,USB food flash drive - hamburger,Each,3,32.0,15,96.0,14.4,60.0,110.4,3,0,11,0.5434782608695652,Standard,USB food flash drive - hamburger,,Harbour Pointe,Washington,Unknown
49814,76936,0,0,206,2013-10-24,10/25/2013,39,15352,USB food flash drive - fortune cookie,Each,2,32.0,15,64.0,9.6,40.0,73.6,2,0,11,0.5434782608695653,Standard,USB food flash drive - fortune cookie,,Newberg,Oregon,Unknown
50251,72125,0,0,87,2013-10-26,10/27/2013,86,15487,Furry gorilla with big eyes slippers (Black) XL,Each,10,32.0,15,320.0,48.0,235.0,368.0,10,0,11,0.6385869565217391,Standard,Furry gorilla with big eyes slippers (Black) XL,Black,Wrangell,Alaska,Unknown
50377,91464,0,0,209,2013-10-28,10/29/2013,70,15525,USB food flash drive - cookie,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,0.5434782608695652,Standard,USB food flash drive - cookie,,Venersborg,Washington,Unknown
50380,91464,0,0,89,2013-10-28,10/29/2013,70,15525,Furry gorilla with big eyes slippers (Black) M,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,0.6521739130434783,Standard,Furry gorilla with big eyes slippers (Black) M,Black,Venersborg,Washington,Unknown
51045,47741,0,0,49,2013-10-31,11/1/2013,81,15732,32 mm Anti static bubble wrap (Blue) 10m,Each,100,32.0,15,3200.0,480.0,1600.0,3680.0,100,0,11,0.43478260869565216,Medium,32 mm Anti static bubble wrap (Blue) 10m,Blue,Twin Peaks,California,Unknown
51652,41432,0,0,98,2013-11-05,11/6/2013,74,15925,Ogre battery-powered slippers (Green) S,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,0.6521739130434783,Standard,Ogre battery-powered slippers (Green) S,,Jesmond Dene,California,Unknown
51683,72709,0,0,215,2013-11-05,11/6/2013,39,15934,USB food flash drive - hamburger,Each,2,32.0,15,64.0,9.6,40.0,73.6,2,0,11,0.5434782608695653,Standard,USB food flash drive - hamburger,,Ekwok,Alaska,Unknown
51875,91464,0,0,88,2013-11-06,11/7/2013,83,15992,Furry gorilla with big eyes slippers (Black) L,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,0.6521739130434783,Standard,Furry gorilla with big eyes slippers (Black) L,Black,Venersborg,Washington,Unknown
52229,47741,0,0,83,2013-11-08,11/9/2013,74,16100,Animal with big feet slippers (Brown) XL,Each,6,32.0,15,192.0,28.8,141.0,220.8,6,0,11,0.6385869565217391,Standard,Animal with big feet slippers (Brown) XL,,Twin Peaks,California,Unknown
52414,47134,0,0,90,2013-11-09,11/10/2013,39,16149,Furry gorilla with big eyes slippers (Black) S,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,0.6521739130434783,Standard,Furry gorilla with big eyes slippers (Black) S,Black,Nicasio,California,Unknown
53118,44333,0,0,95,2013-11-14,11/15/2013,89,16355,Ogre battery-powered slippers (Green) XL,Each,10,32.0,15,320.0,48.0,235.0,368.0,10,0,11,0.6385869565217391,Standard,Ogre battery-powered slippers (Green) XL,,Rail Road Flat,California,Unknown
54008,48762,0,0,99,2013-11-19,11/20/2013,74,16627,Dinosaur battery-powered slippers (Green) XL,Each,5,32.0,15,160.0,24.0,117.5,184.0,5,0,11,0.6385869565217391,Standard,Dinosaur battery-powered slippers (Green) XL,,Arrowbear Lake,California,Unknown
54096,89925,0,0,49,2013-11-19,11/20/2013,89,16652,32 mm Anti static bubble wrap (Blue) 10m,Each,10,32.0,15,320.0,48.0,160.0,368.0,10,0,11,0.43478260869565216,Standard,32 mm Anti static bubble wrap (Blue) 10m,Blue,Cave Junction,Oregon,Unknown
54026,72610,0,0,84,2013-11-19,11/20/2013,39,16631,Animal with big feet slippers (Brown) L,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,0.6521739130434783,Standard,Animal with big feet slippers (Brown) L,,Akhiok,Alaska,Unknown
54509,91464,0,0,88,2013-11-21,11/22/2013,74,16777,Furry gorilla with big eyes slippers (Black) L,Each,6,32.0,15,192.0,28.8,144.0,220.8,6,0,11,0.6521739130434783,Standard,Furry gorilla with big eyes slippers (Black) L,Black,Venersborg,Washington,Unknown
54808,72709,0,0,216,2013-11-22,11/23/2013,89,16873,USB food flash drive - sushi roll,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,0.5434782608695652,Standard,USB food flash drive - sushi roll,,Ekwok,Alaska,Unknown
54833,48762,0,0,97,2013-11-23,11/24/2013,39,16879,Ogre battery-powered slippers (Green) M,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,0.6521739130434783,Standard,Ogre battery-powered slippers (Green) M,,Arrowbear Lake,California,Unknown
55527,47741,0,0,95,2013-11-27,11/28/2013,74,17096,Ogre battery-powered slippers (Green) XL,Each,7,32.0,15,224.0,33.6,164.5,257.6,7,0,11,0.638586956521739,Standard,Ogre battery-powered slippers (Green) XL,,Twin Peaks,California,Unknown
55622,47741,0,0,84,2013-11-28,11/29/2013,93,17124,Animal with big feet slippers (Brown) L,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,0.6521739130434783,Standard,Animal with big feet slippers (Brown) L,,Twin Peaks,California,Unknown
55578,47692,0,0,90,2013-11-28,11/29/2013,19,17112,Furry gorilla with big eyes slippers (Black) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,0.6521739130434783,Standard,Furry gorilla with big eyes slippers (Black) S,Black,Termo,California,Unknown
55825,72646,0,0,49,2013-11-28,11/29/2013,90,17188,32 mm Anti static bubble wrap (Blue) 10m,Each,60,32.0,15,1920.0,288.0,960.0,2208.0,60,0,11,0.43478260869565216,Medium,32 mm Anti static bubble wrap (Blue) 10m,Blue,Biorka,Alaska,Unknown
56409,48762,0,0,98,2013-12-03,12/4/2013,19,17371,Ogre battery-powered slippers (Green) S,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,0.6521739130434783,Standard,Ogre battery-powered slippers (Green) S,,Arrowbear Lake,California,Unknown
56463,47692,0,0,94,2013-12-03,12/4/2013,39,17386,Plush shark slippers (Gray) S,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,0.6521739130434783,Standard,Plush shark slippers (Gray) S,Gray,Termo,California,Unknown
56464,47692,0,0,206,2013-12-03,12/4/2013,39,17386,USB food flash drive - fortune cookie,Each,3,32.0,15,96.0,14.4,60.0,110.4,3,0,11,0.5434782608695652,Standard,USB food flash drive - fortune cookie,,Termo,California,Unknown
56651,72709,0,0,99,2013-12-04,12/5/2013,96,17443,Dinosaur battery-powered slippers (Green) XL,Each,10,32.0,15,320.0,48.0,235.0,368.0,10,0,11,0.6385869565217391,Standard,Dinosaur battery-powered slippers (Green) XL,,Ekwok,Alaska,Unknown
56749,89925,0,0,98,2013-12-04,12/5/2013,39,17469,Ogre battery-powered slippers (Green) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,0.6521739130434783,Standard,Ogre battery-powered slippers (Green) S,,Cave Junction,Oregon,Unknown
57043,76936,0,0,213,2013-12-06,12/7/2013,86,17564,USB food flash drive - pizza slice,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,0.5434782608695652,Standard,USB food flash drive - pizza slice,,Newberg,Oregon,Unknown
57286,48762,0,0,102,2013-12-07,12/8/2013,83,17639,Dinosaur battery-powered slippers (Green) S,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,0.6521739130434783,Standard,Dinosaur battery-powered slippers (Green) S,,Arrowbear Lake,California,Unknown
57661,48763,0,0,209,2013-12-10,12/11/2013,90,17755,USB food flash drive - cookie,Each,10,32.0,15,320.0,48.0,200.0,368.0,10,0,11,0.5434782608695652,Standard,USB food flash drive - cookie,,Arrowhead Highlands,California,Unknown
57693,48937,0,0,215,2013-12-10,12/11/2013,97,17764,USB food flash drive - hamburger,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,0.5434782608695652,Standard,USB food flash drive - hamburger,,Caruthers,California,Unknown
57694,48937,0,0,94,2013-12-10,12/11/2013,97,17764,Plush shark slippers (Gray) S,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,0.6521739130434783,Standard,Plush shark slippers (Gray) S,Gray,Caruthers,California,Unknown
58304,76936,0,0,211,2013-12-16,12/17/2013,91,17961,USB food flash drive - banana,Each,7,32.0,15,224.0,33.6,140.0,257.6,7,0,11,0.5434782608695652,Standard,USB food flash drive - banana,,Newberg,Oregon,Unknown
58305,76936,0,0,84,2013-12-16,12/17/2013,91,17961,Animal with big feet slippers (Brown) L,Each,7,32.0,15,224.0,33.6,168.0,257.6,7,0,11,0.6521739130434782,Standard,Animal with big feet slippers (Brown) L,,Newberg,Oregon,Unknown
58475,47692,0,0,89,2013-12-17,12/18/2013,39,18016,Furry gorilla with big eyes slippers (Black) M,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,0.6521739130434783,Standard,Furry gorilla with big eyes slippers (Black) M,Black,Termo,California,Unknown
58842,44333,0,0,214,2013-12-19,12/20/2013,86,18131,USB food flash drive - hot dog,Each,3,32.0,15,96.0,14.4,60.0,110.4,3,0,11,0.5434782608695652,Standard,USB food flash drive - hot dog,,Rail Road Flat,California,Unknown
58853,72610,0,0,215,2013-12-19,12/20/2013,81,18135,USB food flash drive - hamburger,Each,2,32.0,15,64.0,9.6,40.0,73.6,2,0,11,0.5434782608695653,Standard,USB food flash drive - hamburger,,Akhiok,Alaska,Unknown
58855,72610,0,0,86,2013-12-19,12/20/2013,81,18135,Animal with big feet slippers (Brown) S,Each,7,32.0,15,224.0,33.6,168.0,257.6,7,0,11,0.6521739130434782,Standard,Animal with big feet slippers (Brown) S,,Akhiok,Alaska,Unknown
59149,77092,0,0,215,2013-12-20,12/21/2013,91,18222,USB food flash drive - hamburger,Each,2,32.0,15,64.0,9.6,40.0,73.6,2,0,11,0.5434782608695653,Standard,USB food flash drive - hamburger,,Wasco,Oregon,Unknown
59150,77092,0,0,92,2013-12-20,12/21/2013,91,18222,Plush shark slippers (Gray) L,Each,3,32.0,15,96.0,14.4,72.0,110.4,3,0,11,0.6521739130434783,Standard,Plush shark slippers (Gray) L,Gray,Wasco,Oregon,Unknown
59467,47692,0,0,101,2013-12-23,12/24/2013,94,18319,Dinosaur battery-powered slippers (Green) M,Each,5,32.0,15,160.0,24.0,120.0,184.0,5,0,11,0.6521739130434783,Standard,Dinosaur battery-powered slippers (Green) M,,Termo,California,Unknown
59956,47757,0,0,100,2013-12-25,12/26/2013,81,18463,Dinosaur battery-powered slippers (Green) L,Each,2,32.0,15,64.0,9.6,48.0,73.6,2,0,11,0.6521739130434783,Standard,Dinosaur battery-powered slippers (Green) L,,Valley View Park,California,Unknown
60325,48937,0,0,89,2013-12-27,12/28/2013,83,18575,Furry gorilla with big eyes slippers (Black) M,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,0.6521739130434783,Standard,Furry gorilla with big eyes slippers (Black) M,Black,Caruthers,California,Unknown
60327,89925,0,0,86,2013-12-27,12/28/2013,93,18576,Animal with big feet slippers (Brown) S,Each,7,32.0,15,224.0,33.6,168.0,257.6,7,0,11,0.6521739130434782,Standard,Animal with big feet slippers (Brown) S,,Cave Junction,Oregon,Unknown
60342,47741,0,0,211,2013-12-27,12/28/2013,97,18580,USB food flash drive - banana,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,0.5434782608695652,Standard,USB food flash drive - banana,,Twin Peaks,California,Unknown
60347,72610,0,0,90,2013-12-27,12/28/2013,97,18582,Furry gorilla with big eyes slippers (Black) S,Each,10,32.0,15,320.0,48.0,240.0,368.0,10,0,11,0.6521739130434783,Standard,Furry gorilla with big eyes slippers (Black) S,Black,Akhiok,Alaska,Unknown
60292,77092,0,0,99,2013-12-27,12/28/2013,93,18565,Dinosaur battery-powered slippers (Green) XL,Each,6,32.0,15,192.0,28.8,141.0,220.8,6,0,11,0.6385869565217391,Standard,Dinosaur battery-powered slippers (Green) XL,,Wasco,Oregon,Unknown
60500,41568,0,0,213,2013-12-30,12/31/2013,94,18628,USB food flash drive - pizza slice,Each,5,32.0,15,160.0,24.0,100.0,184.0,5,0,11,0.5434782608695652,Standard,USB food flash drive - pizza slice,,Lompoc,California,Unknown
60856,72894,0,0,91,2013-12-31,1/1/2014,97,18734,Plush shark slippers (Gray) XL,Each,2,32.0,15,64.0,9.6,47.0,73.6,2,0,11,0.6385869565217391,Standard,Plush shark slippers (Gray) XL,Gray,Port Chilkoot,Alaska,Unknown
51685,72709,0,0,211,2013-11-05,11/6/2013,39,15934,USB food flash drive - banana,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,0.5434782608695653,Standard,USB food flash drive - banana,,Ekwok,Alaska,Unknown
54631,47855,0,0,209,2013-11-21,11/22/2013,81,16815,USB food flash drive - cookie,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,0.5434782608695653,Standard,USB food flash drive - cookie,,Yermo,California,Unknown
54750,72709,0,0,97,2013-11-22,11/23/2013,83,16855,Ogre battery-powered slippers (Green) M,Each,8,32.0,15,256.0,38.4,192.0,294.4,8,0,11,0.6521739130434783,Standard,Ogre battery-powered slippers (Green) M,,Ekwok,Alaska,Unknown
55984,48763,0,0,207,2013-11-29,11/30/2013,90,17236,USB food flash drive - shrimp cocktail,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,0.5434782608695653,Standard,USB food flash drive - shrimp cocktail,,Arrowhead Highlands,California,Unknown
56577,77092,0,0,207,2013-12-03,12/4/2013,19,17418,USB food flash drive - shrimp cocktail,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,0.5434782608695653,Standard,USB food flash drive - shrimp cocktail,,Wasco,Oregon,Unknown
56930,47134,0,0,215,2013-12-05,12/6/2013,90,17527,USB food flash drive - hamburger,Each,8,32.0,15,256.0,38.4,160.0,294.4,8,0,11,0.5434782608695653,Standard,USB food flash drive - hamburger,,Nicasio,California,Unknown
